name,article,price,delivery_terms,url,characteristics_json
Бытовка строительная металлическая Б 01,,130880,Срок изготовления: 2-5 рабочих дней,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-01,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 02,,141800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-02,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 03,,141800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-03,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 04,,144800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-04,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 05,,155800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-05,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 06,,155800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-06,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 07,,144800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-07,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 08,,155800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-08,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
Бытовка строительная металлическая Б 09,,155800,,https://unistroy.pro/bytovka-stroitelnaya-metallicheskaya-b-09,"[{""section"":""Общие характеристики"",""label"":""Высота:"",""value"":""2,5 м.""},{""section"":""Общие характеристики"",""label"":""Высота потолков:"",""value"":""2,2 м.""},{""section"":""Металлокаркас"",""label"":""Верхняя обвязка"",""value"":""Швеллер сложногнутый х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Нижняя обвязка:"",""value"":""Швеллер х/к 120х50х3 мм.""},{""section"":""Металлокаркас"",""label"":""Угловая стойка:"",""value"":""Угол усиленный х/к 90х90х3 мм.""},{""section"":""Металлокаркас"",""label"":""Усиление пола:"",""value"":""Сдвоенный металлический уголок, шаг 1200 мм.""},{""section"":""Металлокаркас"",""label"":""Плоская кровля:"",""value"":""Х/к стальной лист 1 мм. Швы проварены сплошным швом, листы окрашены суриком, эмалированы.""},{""section"":""Металлокаркас"",""label"":""Цвет:"",""value"":""RAL 7024, либо другой стандартный цвет.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас стен:"",""value"":""Доска 100х40 мм 1-ого сорта.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас потолка:"",""value"":""Доска 100х40 мм, настил из обрезанной доски 25х100 мм.""},{""section"":""Деревянный каркас"",""label"":""Второстепенный каркас пола:"",""value"":""Настил из обрезанной доски 25х100 мм, доска 100х40 мм, настил обрезанная доска 25х100 мм.""},{""section"":""Отделка"",""label"":""Наружная обшивка:"",""value"":""Стальной оцинкованный профилированный лист «С8», толщина 0,45 мм.""},{""section"":""Отделка"",""label"":""Теплоизоляция:"",""value"":""Рулонная минеральная вата 50 мм пола, потолка, стен, плотность 11 кг/м³""},{""section"":""Отделка"",""label"":""Ветро-парозащита:"",""value"":""ПВХ пленка, толщиной 80 мкр.""},{""section"":""Отделка"",""label"":""Финишная отделка пола:"",""value"":""ДСП 16 мм.""},{""section"":""Двери"",""label"":""Входная дверь:"",""value"":""Каркасная обшитая ДВП, снаружи обшита гладким оцинкованным листом, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Двери"",""label"":""Межкомнатная дверь:"",""value"":""Каркасная обшитая ДВП, с врезанным замком и ручкой, 800х2000 мм.""},{""section"":""Окна"",""label"":""Окно:"",""value"":""Деревянное, с двойным остеклением, размер 1000х1000 мм, с поворотной створкой.""},{""section"":""Дополнительное оборудование"",""label"":""Слаботочные системы (СЛС): оповещение, видеонаблюдение, контроль доступа, охранная сигнализация, LAN и Wi‑Fi."",""value"":""Оставьте заявку для расчета в тендер""},{""section"":""Дополнительное оборудование"",""label"":""Готовы рассмотреть предложения по участию в тендерах по строительству, монтажу и поставке бытовок, блок контейнеров и модульных зданий"",""value"":""Фотографии""}]"
